item_id,condition_id,text,question,options,correct
69,AttachMulti,"Before the exhibition, Silas telephoned the friends of the bodybuilders who write fan fiction about Batman.",Who writes fan fiction?,The friends|The bodybuilders,NA
52,AttachHigh,Gerald introduced himself to the niece of the billionaires who sails vintage yachts around the Vineyard.,What kind of yachts were sailed?,Old ones|Contemporary ones,Old ones
53,AttachLow,"At the potluck, Marcus chatted with the aunts of the nun who bakes sugar cookies with cute designs.",What kind of cookies were they?,Oatmeal cookies|Sugar cookies,Sugar cookies
54,AttachMulti,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",What was the venue?,A casual party|A business meeting,A business meeting
58,AttachHigh,Karl recognized the hostage of the pirates who was on TV this morning on the local news.,Who was on TV this morning?,The hostage|The pirates,The hostage
59,AttachLow,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers|The prince,The prince
60,AttachMulti,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick|The actor,NA
64,AttachHigh,From the lounge everyone could see the pilots of the millionaire who were distrusted by everyone at the company.,Who could everyone see?,Pilots|Millionaires,Pilots
65,AttachLow,On the news they showed the accomplice of the thieves who were indicted for stealing the Mona Lisa.,Where did they show the accomplices?,A documentary|The news,The news
66,AttachMulti,Everyone at the party groaned at the bodyguards of the divas who smoke clove cigarettes constantly.,What type of cigarettes are smoked?,Menthol|Clove,Clove
70,AttachHigh,"At her orientation, Tamara recently met the nephews of the professor who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephews|The professor,The nephews
71,AttachLow,Everyone at the coffee shop sympathized with the courier of the florists who were complaining about the weather.,Who complained about the weather?,The courier|The florists,The florists
72,AttachMulti,"Despite the good press, we didn't really like the commanders of the soldiers who whistle very loudly and for no reason at all.",Who whistles loudly?,The commanders|The soldiers,NA
49,AttachLow,"In the lobby, Clyde bumped into the chauffeurs of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby|At the company's offices,In the lobby
50,AttachMulti,Edwin has been reading about the sister of the actor who was visiting the resort in Death Valley.,Where was the resort?,The desert|The seaside,The desert
51,AttachHigh,"From the gallery, Franny observed the nurse of the surgeons who was in charge of the operation currently underway.",Where was Franny?,The gallery|The operating room,The gallery
55,AttachLow,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles|The sailor,The sailor
56,AttachMulti,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner|The FBI agent,NA
57,AttachHigh,"During the demonstration, someone photographed the soldier of the lieutenants who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier|The lieutenants,The soldier
61,AttachLow,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes|No,No
62,AttachMulti,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes|No,No
63,AttachHigh,"Down at the pub, Ollie gossiped about the daughters of the nurse who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub|A church,A pub
67,AttachLow,"At the summit, Ursula warmly greeted the advisor of the tycoons who snowboard in Aspen in January.",Who snowboards?,The advisor|The tycoons,The tycoons
68,AttachMulti,Rosalina testified against the detectives of the senators who were caught spying on his colleagues.,Who got caught spying?,The detectives|The senators,NA
69,AttachHigh,"Before the exhibition, Silas telephoned the friends of the bodybuilder who write fan fiction about Batman.",Who writes fan fiction?,The friends|The bodybuilder,The friends
52,AttachLow,Gerald introduced himself to the nieces of the billionaire who sails vintage yachts around the Vineyard.,What kind of yachts were sailed?,Old ones|Contemporary ones,Old ones
53,AttachMulti,"At the potluck, Marcus chatted with the aunt of the nun who bakes sugar cookies with cute designs.",What kind of cookies were they?,Oatmeal cookies|Sugar cookies,Sugar cookies
54,AttachHigh,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",What was the venue?,A casual party|A business meeting,A business meeting
58,AttachLow,Karl recognized the hostages of the pirate who was on TV this morning on the local news.,Who was on TV this morning?,The hostages|The pirate,The pirate
59,AttachMulti,"During the play, we all heckled the murderer of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderer|The prince,NA
60,AttachHigh,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick|The actors,The sidekick
64,AttachLow,From the lounge everyone could see the pilot of the millionaires who were distrusted by everyone at the company.,Who could everyone see?,Pilots|Millionaires,Pilots
65,AttachMulti,On the news they showed the accomplices of the thieves who were indicted for stealing the Mona Lisa.,Where did they show the accomplices?,A documentary|The news,The news
66,AttachHigh,Everyone at the party groaned at the bodyguards of the diva who smoke clove cigarettes constantly.,What type of cigarettes are smoked?,Menthol|Clove,Clove
70,AttachLow,"At her orientation, Tamara recently met the nephew of the professors who paint beautiful portraits of local celebrities.",Who paints portraits?,The nephew|The professors,The professors
71,AttachMulti,Everyone at the coffee shop sympathized with the couriers of the florists who were complaining about the weather.,Who complained about the weather?,The couriers|The florists,NA
72,AttachHigh,"Despite the good press, we didn't really like the commanders of the soldier who whistle very loudly and for no reason at all.",Who whistles loudly?,The commanders|The soldier,The commanders
3,UNAGREE,"When the magician moves, the cards disappears mysteriously from his assistant's hand.",Do the cards ever disappear?,Yes|No,Yes
8,UNAGREE,"When the lecturer stops, her audiences needs several minutes to reflect on the content.",Does the lecturer stop her audiences?,Yes|No,No
10,UNAGREE,"After the worst team loses, the tournaments remains essentially the same for the rest of the year.",Does the loss of the worst team matter to the tournaments?,Yes|No,No
16,UNAGREE,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes|No,Yes
17,AGREE,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes|No,No
19,AGREE,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes|No,No
21,AGREE,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes|No,Yes
23,AGREE,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes|No,Yes
6,AGREE,"After the esteemed reviewer reads, the book gains more attention due to his glowing praise.",Does the esteemed reviewer like the book?,Yes|No,Yes
8,AGREE,"When the lecturer stops, her audience needs several minutes to reflect on the content.",Does the lecturer stop her audience?,Yes|No,No
12,UNAGREE,"When the supervisor works, the shifts seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes|No,Yes
16,AGREE,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes|No,Yes
17,UNAGREE,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes|No,No
19,UNAGREE,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes|No,No
21,UNAGREE,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes|No,Yes
1,UNAGREE,"If the supervisor changes, the schedules deserves further inspection by the rest of the staff.",Do the schedules ever deserve closer inspection?,Yes|No,Yes
3,AGREE,"When the magician moves, the card disappears mysteriously from his assistant's hand.",Does the card ever disappear?,Yes|No,Yes
10,AGREE,"After the worst team loses, the tournament remains essentially the same for the rest of the year.",Does the loss of the worst team matter to the tournament?,Yes|No,No
12,AGREE,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes|No,Yes
20,UNAGREE,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes|No,No
23,UNAGREE,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes|No,Yes
1,AGREE,"If the supervisor changes, the schedule deserves further inspection by the rest of the staff.",Does the schedule ever deserve closer inspection?,Yes|No,Yes
7,UNAGREE,"Whenever the nurse calls, the doctors stops working immediately to check on the patient.",Does the nurse call the patient?,Yes|No,No
6,UNAGREE,"After the esteemed reviewer reads, the books gains more attention due to his glowing praise.",Does the esteemed reviewer like the books?,Yes|No,Yes
7,AGREE,"Whenever the nurse calls, the doctor stops working immediately to check on the patient.",Does the nurse call the patient?,Yes|No,No
14,UNAGREE,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes|No,No
15,UNAGREE,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes|No,Yes
20,AGREE,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes|No,No
24,UNAGREE,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes|No,No
14,AGREE,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes|No,No
15,AGREE,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes|No,Yes
24,AGREE,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes|No,No
5,UNAGREE,"Whenever the lawyer leaves, his clients appears increasingly uncomfortable in the courtroom.",Do the clients always look comfortable in the courtroom?,Yes|No,No
5,AGREE,"Whenever the lawyer leaves, his client appears increasingly uncomfortable in the courtroom.",Does the client always look comfortable in the courtroom?,Yes|No,No
9,UNAGREE,"When the actress begins, the scenes fails dramatically despite the months she spent rehearsing.",Did the actress rehearse extensively?,Yes|No,Yes
9,AGREE,"When the actress begins, the scene fails dramatically despite the months she spent rehearsing.",Did the actress rehearse extensively?,Yes|No,Yes
